"id_EXIST","lang","tweet","annotator_id","gender","age","ethnicity","education","country","label_task1_1","word_woman","word_women","word_men","word_girl","word_sex","word_bitch","word_fuck","word_love","word_peopl","word_gender","colloc_yes","colloc_no","all_pos","all_neg","tweet_sentiment","sadness","sent_min","disgust_max","gender_F","age_18-22","ethnicity_Middle Eastern","ethnicity_other","ethnicity_Multiracial","ethnicity_Black or African American","education_Bachelor’s degree","education_Doctorate","country_Algeria","country_Canada","country_Cyprus","country_Ireland","country_Israel","clustered_data$cluster","cluster2","cluster3","cluster4"
400117,"en","Being told again and again that very little or no caste-based #discrimination exists in Nepal, I started documenting, on Twitter, news reports about just that -- caste-based discrimination. The https://t.co/IfRU1r30fC #castesystem #castebaseddiscrimination #casteism #dalit","Annotator_800","M","46+","White or Caucasian","Bachelor’s degree","South Africa","NO",0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.5,1,-0.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0
400118,"en","The dumb blonde stereotype ended with legally blonde idk what to tell y’all","Annotator_785","F","18-22","White or Caucasian","Bachelor’s degree","Poland","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.7,0,-0.7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1
400118,"en","The dumb blonde stereotype ended with legally blonde idk what to tell y’all","Annotator_785","F","18-22","White or Caucasian","Bachelor’s degree","Poland","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.7,0,-0.7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1
400118,"en","The dumb blonde stereotype ended with legally blonde idk what to tell y’all","Annotator_785","F","18-22","White or Caucasian","Bachelor’s degree","Poland","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.7,0,-0.7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1
400118,"en","The dumb blonde stereotype ended with legally blonde idk what to tell y’all","Annotator_785","F","18-22","White or Caucasian","Bachelor’s degree","Poland","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.7,0,-0.7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1
400118,"en","The dumb blonde stereotype ended with legally blonde idk what to tell y’all","Annotator_785","F","18-22","White or Caucasian","Bachelor’s degree","Poland","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.7,0,-0.7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1
400118,"en","The dumb blonde stereotype ended with legally blonde idk what to tell y’all","Annotator_785","F","18-22","White or Caucasian","Bachelor’s degree","Poland","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.7,0,-0.7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1
400118,"en","The dumb blonde stereotype ended with legally blonde idk what to tell y’all","Annotator_786","F","23-45","Hispano or Latino","Bachelor’s degree","Mexico","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.7,0,-0.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
400118,"en","The dumb blonde stereotype ended with legally blonde idk what to tell y’all","Annotator_786","F","23-45","Hispano or Latino","Bachelor’s degree","Mexico","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.7,0,-0.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
400118,"en","The dumb blonde stereotype ended with legally blonde idk what to tell y’all","Annotator_786","F","23-45","Hispano or Latino","Bachelor’s degree","Mexico","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.7,0,-0.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
400118,"en","The dumb blonde stereotype ended with legally blonde idk what to tell y’all","Annotator_786","F","23-45","Hispano or Latino","Bachelor’s degree","Mexico","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.7,0,-0.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
400118,"en","The dumb blonde stereotype ended with legally blonde idk what to tell y’all","Annotator_786","F","23-45","Hispano or Latino","Bachelor’s degree","Mexico","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.7,0,-0.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
400118,"en","The dumb blonde stereotype ended with legally blonde idk what to tell y’all","Annotator_786","F","23-45","Hispano or Latino","Bachelor’s degree","Mexico","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.7,0,-0.7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
400118,"en","The dumb blonde stereotype ended with legally blonde idk what to tell y’all","Annotator_787","F","46+","White or Caucasian","High school degree or equivalent","United Kingdom","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.7,0,-0.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
400118,"en","The dumb blonde stereotype ended with legally blonde idk what to tell y’all","Annotator_787","F","46+","White or Caucasian","High school degree or equivalent","United Kingdom","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.7,0,-0.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
400118,"en","The dumb blonde stereotype ended with legally blonde idk what to tell y’all","Annotator_787","F","46+","White or Caucasian","High school degree or equivalent","United Kingdom","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.7,0,-0.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
400118,"en","The dumb blonde stereotype ended with legally blonde idk what to tell y’all","Annotator_787","F","46+","White or Caucasian","High school degree or equivalent","United Kingdom","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.7,0,-0.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
400118,"en","The dumb blonde stereotype ended with legally blonde idk what to tell y’all","Annotator_787","F","46+","White or Caucasian","High school degree or equivalent","United Kingdom","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.7,0,-0.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
400118,"en","The dumb blonde stereotype ended with legally blonde idk what to tell y’all","Annotator_787","F","46+","White or Caucasian","High school degree or equivalent","United Kingdom","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.7,0,-0.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
400118,"en","The dumb blonde stereotype ended with legally blonde idk what to tell y’all","Annotator_788","M","18-22","White or Caucasian","High school degree or equivalent","Sweden","NO",0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.7,0,-0.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
400118,"en","The dumb blonde stereotype ended with legally blonde idk what to tell y’all","Annotator_788","M","18-22","White or Caucasian","High school degree or equivalent","Sweden","NO",0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.7,0,-0.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
400118,"en","The dumb blonde stereotype ended with legally blonde idk what to tell y’all","Annotator_788","M","18-22","White or Caucasian","High school degree or equivalent","Sweden","NO",0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.7,0,-0.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
400118,"en","The dumb blonde stereotype ended with legally blonde idk what to tell y’all","Annotator_788","M","18-22","White or Caucasian","High school degree or equivalent","Sweden","NO",0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.7,0,-0.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
400118,"en","The dumb blonde stereotype ended with legally blonde idk what to tell y’all","Annotator_788","M","18-22","White or Caucasian","High school degree or equivalent","Sweden","NO",0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.7,0,-0.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
400118,"en","The dumb blonde stereotype ended with legally blonde idk what to tell y’all","Annotator_788","M","18-22","White or Caucasian","High school degree or equivalent","Sweden","NO",0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.7,0,-0.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
400118,"en","The dumb blonde stereotype ended with legally blonde idk what to tell y’all","Annotator_789","M","23-45","Hispano or Latino","Bachelor’s degree","Mexico","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.7,0,-0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0
400118,"en","The dumb blonde stereotype ended with legally blonde idk what to tell y’all","Annotator_789","M","23-45","Hispano or Latino","Bachelor’s degree","Mexico","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.7,0,-0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0
400118,"en","The dumb blonde stereotype ended with legally blonde idk what to tell y’all","Annotator_789","M","23-45","Hispano or Latino","Bachelor’s degree","Mexico","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.7,0,-0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0
400118,"en","The dumb blonde stereotype ended with legally blonde idk what to tell y’all","Annotator_789","M","23-45","Hispano or Latino","Bachelor’s degree","Mexico","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.7,0,-0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0
400118,"en","The dumb blonde stereotype ended with legally blonde idk what to tell y’all","Annotator_789","M","23-45","Hispano or Latino","Bachelor’s degree","Mexico","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.7,0,-0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0
400118,"en","The dumb blonde stereotype ended with legally blonde idk what to tell y’all","Annotator_789","M","23-45","Hispano or Latino","Bachelor’s degree","Mexico","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.7,0,-0.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0
400118,"en","The dumb blonde stereotype ended with legally blonde idk what to tell y’all","Annotator_790","M","46+","White or Caucasian","Master’s degree","Belgium","NO",0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.7,0,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
400118,"en","The dumb blonde stereotype ended with legally blonde idk what to tell y’all","Annotator_790","M","46+","White or Caucasian","Master’s degree","Belgium","NO",0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.7,0,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
400118,"en","The dumb blonde stereotype ended with legally blonde idk what to tell y’all","Annotator_790","M","46+","White or Caucasian","Master’s degree","Belgium","NO",0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.7,0,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
400118,"en","The dumb blonde stereotype ended with legally blonde idk what to tell y’all","Annotator_790","M","46+","White or Caucasian","Master’s degree","Belgium","NO",0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.7,0,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
400118,"en","The dumb blonde stereotype ended with legally blonde idk what to tell y’all","Annotator_790","M","46+","White or Caucasian","Master’s degree","Belgium","NO",0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.7,0,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
400118,"en","The dumb blonde stereotype ended with legally blonde idk what to tell y’all","Annotator_790","M","46+","White or Caucasian","Master’s degree","Belgium","NO",0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.7,0,-0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
400120,"en","HE’S FINE. He’s fine, Keiji is FINE. My friendly policeman dumb blonde is OKAY. I’m not delulu.","Annotator_795","F","18-22","White or Caucasian","High school degree or equivalent","Portugal","NO",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
400120,"en","HE’S FINE. He’s fine, Keiji is FINE. My friendly policeman dumb blonde is OKAY. I’m not delulu.","Annotator_795","F","18-22","White or Caucasian","High school degree or equivalent","Portugal","NO",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
400120,"en","HE’S FINE. He’s fine, Keiji is FINE. My friendly policeman dumb blonde is OKAY. I’m not delulu.","Annotator_795","F","18-22","White or Caucasian","High school degree or equivalent","Portugal","NO",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
400120,"en","HE’S FINE. He’s fine, Keiji is FINE. My friendly policeman dumb blonde is OKAY. I’m not delulu.","Annotator_795","F","18-22","White or Caucasian","High school degree or equivalent","Portugal","NO",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
400120,"en","HE’S FINE. He’s fine, Keiji is FINE. My friendly policeman dumb blonde is OKAY. I’m not delulu.","Annotator_795","F","18-22","White or Caucasian","High school degree or equivalent","Portugal","NO",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
400120,"en","HE’S FINE. He’s fine, Keiji is FINE. My friendly policeman dumb blonde is OKAY. I’m not delulu.","Annotator_795","F","18-22","White or Caucasian","High school degree or equivalent","Portugal","NO",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1
400120,"en","HE’S FINE. He’s fine, Keiji is FINE. My friendly policeman dumb blonde is OKAY. I’m not delulu.","Annotator_796","F","23-45","Hispano or Latino","Bachelor’s degree","Mexico","NO",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
400120,"en","HE’S FINE. He’s fine, Keiji is FINE. My friendly policeman dumb blonde is OKAY. I’m not delulu.","Annotator_796","F","23-45","Hispano or Latino","Bachelor’s degree","Mexico","NO",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
400120,"en","HE’S FINE. He’s fine, Keiji is FINE. My friendly policeman dumb blonde is OKAY. I’m not delulu.","Annotator_796","F","23-45","Hispano or Latino","Bachelor’s degree","Mexico","NO",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
400120,"en","HE’S FINE. He’s fine, Keiji is FINE. My friendly policeman dumb blonde is OKAY. I’m not delulu.","Annotator_796","F","23-45","Hispano or Latino","Bachelor’s degree","Mexico","NO",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
400120,"en","HE’S FINE. He’s fine, Keiji is FINE. My friendly policeman dumb blonde is OKAY. I’m not delulu.","Annotator_796","F","23-45","Hispano or Latino","Bachelor’s degree","Mexico","NO",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
400120,"en","HE’S FINE. He’s fine, Keiji is FINE. My friendly policeman dumb blonde is OKAY. I’m not delulu.","Annotator_796","F","23-45","Hispano or Latino","Bachelor’s degree","Mexico","NO",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
400120,"en","HE’S FINE. He’s fine, Keiji is FINE. My friendly policeman dumb blonde is OKAY. I’m not delulu.","Annotator_797","F","46+","White or Caucasian","High school degree or equivalent","United Kingdom","NO",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
400120,"en","HE’S FINE. He’s fine, Keiji is FINE. My friendly policeman dumb blonde is OKAY. I’m not delulu.","Annotator_797","F","46+","White or Caucasian","High school degree or equivalent","United Kingdom","NO",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
400120,"en","HE’S FINE. He’s fine, Keiji is FINE. My friendly policeman dumb blonde is OKAY. I’m not delulu.","Annotator_797","F","46+","White or Caucasian","High school degree or equivalent","United Kingdom","NO",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
400120,"en","HE’S FINE. He’s fine, Keiji is FINE. My friendly policeman dumb blonde is OKAY. I’m not delulu.","Annotator_797","F","46+","White or Caucasian","High school degree or equivalent","United Kingdom","NO",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
400120,"en","HE’S FINE. He’s fine, Keiji is FINE. My friendly policeman dumb blonde is OKAY. I’m not delulu.","Annotator_797","F","46+","White or Caucasian","High school degree or equivalent","United Kingdom","NO",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
400120,"en","HE’S FINE. He’s fine, Keiji is FINE. My friendly policeman dumb blonde is OKAY. I’m not delulu.","Annotator_797","F","46+","White or Caucasian","High school degree or equivalent","United Kingdom","NO",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
400120,"en","HE’S FINE. He’s fine, Keiji is FINE. My friendly policeman dumb blonde is OKAY. I’m not delulu.","Annotator_798","M","18-22","Black or African American","High school degree or equivalent","Zimbabwe","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1
400120,"en","HE’S FINE. He’s fine, Keiji is FINE. My friendly policeman dumb blonde is OKAY. I’m not delulu.","Annotator_798","M","18-22","Black or African American","High school degree or equivalent","Zimbabwe","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1
400120,"en","HE’S FINE. He’s fine, Keiji is FINE. My friendly policeman dumb blonde is OKAY. I’m not delulu.","Annotator_798","M","18-22","Black or African American","High school degree or equivalent","Zimbabwe","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1
400120,"en","HE’S FINE. He’s fine, Keiji is FINE. My friendly policeman dumb blonde is OKAY. I’m not delulu.","Annotator_798","M","18-22","Black or African American","High school degree or equivalent","Zimbabwe","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1
400120,"en","HE’S FINE. He’s fine, Keiji is FINE. My friendly policeman dumb blonde is OKAY. I’m not delulu.","Annotator_798","M","18-22","Black or African American","High school degree or equivalent","Zimbabwe","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1
400120,"en","HE’S FINE. He’s fine, Keiji is FINE. My friendly policeman dumb blonde is OKAY. I’m not delulu.","Annotator_798","M","18-22","Black or African American","High school degree or equivalent","Zimbabwe","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,1
400120,"en","HE’S FINE. He’s fine, Keiji is FINE. My friendly policeman dumb blonde is OKAY. I’m not delulu.","Annotator_799","M","23-45","White or Caucasian","High school degree or equivalent","Poland","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
400120,"en","HE’S FINE. He’s fine, Keiji is FINE. My friendly policeman dumb blonde is OKAY. I’m not delulu.","Annotator_799","M","23-45","White or Caucasian","High school degree or equivalent","Poland","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
400120,"en","HE’S FINE. He’s fine, Keiji is FINE. My friendly policeman dumb blonde is OKAY. I’m not delulu.","Annotator_799","M","23-45","White or Caucasian","High school degree or equivalent","Poland","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
400120,"en","HE’S FINE. He’s fine, Keiji is FINE. My friendly policeman dumb blonde is OKAY. I’m not delulu.","Annotator_799","M","23-45","White or Caucasian","High school degree or equivalent","Poland","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
400120,"en","HE’S FINE. He’s fine, Keiji is FINE. My friendly policeman dumb blonde is OKAY. I’m not delulu.","Annotator_799","M","23-45","White or Caucasian","High school degree or equivalent","Poland","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
400120,"en","HE’S FINE. He’s fine, Keiji is FINE. My friendly policeman dumb blonde is OKAY. I’m not delulu.","Annotator_799","M","23-45","White or Caucasian","High school degree or equivalent","Poland","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
400120,"en","HE’S FINE. He’s fine, Keiji is FINE. My friendly policeman dumb blonde is OKAY. I’m not delulu.","Annotator_800","M","46+","White or Caucasian","Bachelor’s degree","South Africa","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0
400120,"en","HE’S FINE. He’s fine, Keiji is FINE. My friendly policeman dumb blonde is OKAY. I’m not delulu.","Annotator_800","M","46+","White or Caucasian","Bachelor’s degree","South Africa","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0
400120,"en","HE’S FINE. He’s fine, Keiji is FINE. My friendly policeman dumb blonde is OKAY. I’m not delulu.","Annotator_800","M","46+","White or Caucasian","Bachelor’s degree","South Africa","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0
400120,"en","HE’S FINE. He’s fine, Keiji is FINE. My friendly policeman dumb blonde is OKAY. I’m not delulu.","Annotator_800","M","46+","White or Caucasian","Bachelor’s degree","South Africa","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0
400120,"en","HE’S FINE. He’s fine, Keiji is FINE. My friendly policeman dumb blonde is OKAY. I’m not delulu.","Annotator_800","M","46+","White or Caucasian","Bachelor’s degree","South Africa","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0
400120,"en","HE’S FINE. He’s fine, Keiji is FINE. My friendly policeman dumb blonde is OKAY. I’m not delulu.","Annotator_800","M","46+","White or Caucasian","Bachelor’s degree","South Africa","YES",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0
400126,"en","i didntmean that hes not a whore hes an empowered woman who can do whatever he wants with her body im so sorry","Annotator_776","F","18-22","Multiracial","High school degree or equivalent","South Africa","YES",1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.5,0,-1.5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1
400126,"en","i didntmean that hes not a whore hes an empowered woman who can do whatever he wants with her body im so sorry","Annotator_776","F","18-22","Multiracial","High school degree or equivalent","South Africa","YES",1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.5,0,-1.5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1
400126,"en","i didntmean that hes not a whore hes an empowered woman who can do whatever he wants with her body im so sorry","Annotator_776","F","18-22","Multiracial","High school degree or equivalent","South Africa","YES",1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.5,0,-1.5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1
400126,"en","i didntmean that hes not a whore hes an empowered woman who can do whatever he wants with her body im so sorry","Annotator_776","F","18-22","Multiracial","High school degree or equivalent","South Africa","YES",1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.5,0,-1.5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1
400126,"en","i didntmean that hes not a whore hes an empowered woman who can do whatever he wants with her body im so sorry","Annotator_776","F","18-22","Multiracial","High school degree or equivalent","South Africa","YES",1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.5,0,-1.5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1
400126,"en","i didntmean that hes not a whore hes an empowered woman who can do whatever he wants with her body im so sorry","Annotator_776","F","18-22","Multiracial","High school degree or equivalent","South Africa","YES",1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.5,0,-1.5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,1
400126,"en","i didntmean that hes not a whore hes an empowered woman who can do whatever he wants with her body im so sorry","Annotator_777","F","23-45","White or Caucasian","High school degree or equivalent","Finland","YES",1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.5,0,-1.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
400126,"en","i didntmean that hes not a whore hes an empowered woman who can do whatever he wants with her body im so sorry","Annotator_777","F","23-45","White or Caucasian","High school degree or equivalent","Finland","YES",1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.5,0,-1.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
400126,"en","i didntmean that hes not a whore hes an empowered woman who can do whatever he wants with her body im so sorry","Annotator_777","F","23-45","White or Caucasian","High school degree or equivalent","Finland","YES",1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.5,0,-1.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
400126,"en","i didntmean that hes not a whore hes an empowered woman who can do whatever he wants with her body im so sorry","Annotator_777","F","23-45","White or Caucasian","High school degree or equivalent","Finland","YES",1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.5,0,-1.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
400126,"en","i didntmean that hes not a whore hes an empowered woman who can do whatever he wants with her body im so sorry","Annotator_777","F","23-45","White or Caucasian","High school degree or equivalent","Finland","YES",1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.5,0,-1.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
400126,"en","i didntmean that hes not a whore hes an empowered woman who can do whatever he wants with her body im so sorry","Annotator_777","F","23-45","White or Caucasian","High school degree or equivalent","Finland","YES",1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.5,0,-1.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
400126,"en","i didntmean that hes not a whore hes an empowered woman who can do whatever he wants with her body im so sorry","Annotator_195","F","46+","White or Caucasian","Master’s degree","Portugal","YES",1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.5,0,-1.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
