"id_EXIST","lang","tweet","annotator_id","gender","age","ethnicity","education","country","label_task1_1","word_woman","word_women","word_men","word_girl","word_sex","word_bitch","word_fuck","word_love","word_peopl","word_gender","colloc_yes","colloc_no","all_pos","all_neg","tweet_sentiment","sadness","sent_min","disgust_max"
200103,"en","okay but what if it was two women saying ""fuck the patriarchy""... that would actually be so sexy of them","Annotator_661","F","46+","White or Caucasian","other","Australia","YES",0,1,1,0,1,0,1,0,0,0,0,0,0,0,-0.25,0,-1,0
200104,"en","you were tossing me the car keys fuck the patriarchy pee stain on the ground","Annotator_385","F","18-22","Hispano or Latino","High school degree or equivalent","Mexico","YES",0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.5,0,-1.5,1
200104,"en","you were tossing me the car keys fuck the patriarchy pee stain on the ground","Annotator_657","F","23-45","White or Caucasian","Master’s degree","United Kingdom","NO",0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.5,0,-1.5,1
200104,"en","you were tossing me the car keys fuck the patriarchy pee stain on the ground","Annotator_658","M","18-22","White or Caucasian","High school degree or equivalent","Poland","NO",0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.5,0,-1.5,1
200104,"en","you were tossing me the car keys fuck the patriarchy pee stain on the ground","Annotator_659","M","23-45","White or Caucasian","High school degree or equivalent","Poland","NO",0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.5,0,-1.5,1
200104,"en","you were tossing me the car keys fuck the patriarchy pee stain on the ground","Annotator_660","M","46+","White or Caucasian","Bachelor’s degree","South Africa","NO",0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.5,0,-1.5,1
200104,"en","you were tossing me the car keys fuck the patriarchy pee stain on the ground","Annotator_661","F","46+","White or Caucasian","other","Australia","NO",0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1.5,0,-1.5,1
200106,"en","YOU WERE TOSSING ME THE CAR KEYS FUCK THE PATRIARCHY https://t.co/0VPAodN33K","Annotator_397","F","18-22","White or Caucasian","High school degree or equivalent","Portugal","NO",0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,0,-1,0
200106,"en","YOU WERE TOSSING ME THE CAR KEYS FUCK THE PATRIARCHY https://t.co/0VPAodN33K","Annotator_398","F","23-45","White or Caucasian","Master’s degree","Portugal","YES",0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,0,-1,0
200106,"en","YOU WERE TOSSING ME THE CAR KEYS FUCK THE PATRIARCHY https://t.co/0VPAodN33K","Annotator_399","M","18-22","White or Caucasian","High school degree or equivalent","Poland","YES",0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,0,-1,0
200106,"en","YOU WERE TOSSING ME THE CAR KEYS FUCK THE PATRIARCHY https://t.co/0VPAodN33K","Annotator_400","M","23-45","White or Caucasian","Master’s degree","Greece","YES",0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,0,-1,0
200106,"en","YOU WERE TOSSING ME THE CAR KEYS FUCK THE PATRIARCHY https://t.co/0VPAodN33K","Annotator_401","M","46+","White or Caucasian","High school degree or equivalent","United Kingdom","NO",0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,0,-1,0
200106,"en","YOU WERE TOSSING ME THE CAR KEYS FUCK THE PATRIARCHY https://t.co/0VPAodN33K","Annotator_402","F","46+","White or Caucasian","High school degree or equivalent","United States","YES",0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,0,-1,0
200107,"en","@WhiteHouseGPC Patriarchy sits at the intersection of control of Women, property &amp; war - explain how non discrimination based on “gender” protects Women from #RapeCulture https://t.co/SiiRguwGa2","Annotator_599","F","18-22","White or Caucasian","High school degree or equivalent","Portugal","YES",0,1,1,0,0,0,0,0,0,1,0,0,0,1,-0.2,1,-0.2,1
200107,"en","@WhiteHouseGPC Patriarchy sits at the intersection of control of Women, property &amp; war - explain how non discrimination based on “gender” protects Women from #RapeCulture https://t.co/SiiRguwGa2","Annotator_600","F","23-45","White or Caucasian","Bachelor’s degree","Poland","NO",0,1,1,0,0,0,0,0,0,1,0,0,0,1,-0.2,1,-0.2,1
200107,"en","@WhiteHouseGPC Patriarchy sits at the intersection of control of Women, property &amp; war - explain how non discrimination based on “gender” protects Women from #RapeCulture https://t.co/SiiRguwGa2","Annotator_601","M","18-22","White or Caucasian","Bachelor’s degree","Portugal","YES",0,1,1,0,0,0,0,0,0,1,0,0,0,1,-0.2,1,-0.2,1
200107,"en","@WhiteHouseGPC Patriarchy sits at the intersection of control of Women, property &amp; war - explain how non discrimination based on “gender” protects Women from #RapeCulture https://t.co/SiiRguwGa2","Annotator_602","M","23-45","Black or African American","High school degree or equivalent","South Africa","YES",0,1,1,0,0,0,0,0,0,1,0,0,0,1,-0.2,1,-0.2,1
200107,"en","@WhiteHouseGPC Patriarchy sits at the intersection of control of Women, property &amp; war - explain how non discrimination based on “gender” protects Women from #RapeCulture https://t.co/SiiRguwGa2","Annotator_603","M","46+","White or Caucasian","Bachelor’s degree","Canada","NO",0,1,1,0,0,0,0,0,0,1,0,0,0,1,-0.2,1,-0.2,1
200107,"en","@WhiteHouseGPC Patriarchy sits at the intersection of control of Women, property &amp; war - explain how non discrimination based on “gender” protects Women from #RapeCulture https://t.co/SiiRguwGa2","Annotator_604","F","46+","White or Caucasian","Bachelor’s degree","United Kingdom","YES",0,1,1,0,0,0,0,0,0,1,0,0,0,1,-0.2,1,-0.2,1
200108,"en","@thehill Down with the Patriarchy in the Healthcare Industry! Oh…are we allowed to say male and female now? I thought that was transphobic…🙄","Annotator_662","F","18-22","White or Caucasian","High school degree or equivalent","Hungary","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0
200108,"en","@thehill Down with the Patriarchy in the Healthcare Industry! Oh…are we allowed to say male and female now? I thought that was transphobic…🙄","Annotator_663","F","23-45","White or Caucasian","Master’s degree","Portugal","NO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0
200108,"en","@thehill Down with the Patriarchy in the Healthcare Industry! Oh…are we allowed to say male and female now? I thought that was transphobic…🙄","Annotator_664","M","18-22","White or Caucasian","High school degree or equivalent","Poland","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0
200108,"en","@thehill Down with the Patriarchy in the Healthcare Industry! Oh…are we allowed to say male and female now? I thought that was transphobic…🙄","Annotator_665","M","23-45","White or Caucasian","Master’s degree","Spain","NO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0
200108,"en","@thehill Down with the Patriarchy in the Healthcare Industry! Oh…are we allowed to say male and female now? I thought that was transphobic…🙄","Annotator_666","M","46+","White or Caucasian","Master’s degree","Italy","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0
200108,"en","@thehill Down with the Patriarchy in the Healthcare Industry! Oh…are we allowed to say male and female now? I thought that was transphobic…🙄","Annotator_667","F","46+","Black or African American","Bachelor’s degree","South Africa","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0
200109,"en","@afrodykee Blackness is not a shield for men to protect themselves from criticism. Especially men ignorant of all the patriarchy in non white countries. Female babies are aborted in China. Women are isolated in menstruation huts. Breast ironing. FGM. POC know what sex is.","Annotator_520","F","18-22","White or Caucasian","Bachelor’s degree","Portugal","YES",0,1,1,0,1,0,0,0,0,0,0,0,0,0,-2.15,3,-0.75,1
200109,"en","@afrodykee Blackness is not a shield for men to protect themselves from criticism. Especially men ignorant of all the patriarchy in non white countries. Female babies are aborted in China. Women are isolated in menstruation huts. Breast ironing. FGM. POC know what sex is.","Annotator_521","F","23-45","White or Caucasian","Master’s degree","United Kingdom","YES",0,1,1,0,1,0,0,0,0,0,0,0,0,0,-2.15,3,-0.75,1
200109,"en","@afrodykee Blackness is not a shield for men to protect themselves from criticism. Especially men ignorant of all the patriarchy in non white countries. Female babies are aborted in China. Women are isolated in menstruation huts. Breast ironing. FGM. POC know what sex is.","Annotator_522","M","18-22","Hispano or Latino","High school degree or equivalent","Chile","YES",0,1,1,0,1,0,0,0,0,0,0,0,0,0,-2.15,3,-0.75,1
200109,"en","@afrodykee Blackness is not a shield for men to protect themselves from criticism. Especially men ignorant of all the patriarchy in non white countries. Female babies are aborted in China. Women are isolated in menstruation huts. Breast ironing. FGM. POC know what sex is.","Annotator_523","M","23-45","White or Caucasian","High school degree or equivalent","Poland","YES",0,1,1,0,1,0,0,0,0,0,0,0,0,0,-2.15,3,-0.75,1
200109,"en","@afrodykee Blackness is not a shield for men to protect themselves from criticism. Especially men ignorant of all the patriarchy in non white countries. Female babies are aborted in China. Women are isolated in menstruation huts. Breast ironing. FGM. POC know what sex is.","Annotator_524","M","46+","White or Caucasian","Master’s degree","United Kingdom","YES",0,1,1,0,1,0,0,0,0,0,0,0,0,0,-2.15,3,-0.75,1
200109,"en","@afrodykee Blackness is not a shield for men to protect themselves from criticism. Especially men ignorant of all the patriarchy in non white countries. Female babies are aborted in China. Women are isolated in menstruation huts. Breast ironing. FGM. POC know what sex is.","Annotator_117","F","46+","Hispano or Latino","High school degree or equivalent","Chile","YES",0,1,1,0,1,0,0,0,0,0,0,0,0,0,-2.15,3,-0.75,1
200112,"en","@clairlemon @Brooks_Rob Yes. Because a controlled supply of sex is a good thing, ya heathens.No one is happier about open sex and easy women than the patriarchy. I’ll tell you that much.","Annotator_409","F","18-22","White or Caucasian","Bachelor’s degree","Estonia","YES",0,1,1,0,1,0,0,0,0,0,0,0,0,0,2.35,1,0,1
200112,"en","@clairlemon @Brooks_Rob Yes. Because a controlled supply of sex is a good thing, ya heathens.No one is happier about open sex and easy women than the patriarchy. I’ll tell you that much.","Annotator_410","F","23-45","White or Caucasian","Master’s degree","Romania","YES",0,1,1,0,1,0,0,0,0,0,0,0,0,0,2.35,1,0,1
200112,"en","@clairlemon @Brooks_Rob Yes. Because a controlled supply of sex is a good thing, ya heathens.No one is happier about open sex and easy women than the patriarchy. I’ll tell you that much.","Annotator_411","M","18-22","White or Caucasian","High school degree or equivalent","Slovenia","YES",0,1,1,0,1,0,0,0,0,0,0,0,0,0,2.35,1,0,1
200112,"en","@clairlemon @Brooks_Rob Yes. Because a controlled supply of sex is a good thing, ya heathens.No one is happier about open sex and easy women than the patriarchy. I’ll tell you that much.","Annotator_412","M","23-45","White or Caucasian","Bachelor’s degree","Greece","YES",0,1,1,0,1,0,0,0,0,0,0,0,0,0,2.35,1,0,1
200112,"en","@clairlemon @Brooks_Rob Yes. Because a controlled supply of sex is a good thing, ya heathens.No one is happier about open sex and easy women than the patriarchy. I’ll tell you that much.","Annotator_413","M","46+","White or Caucasian","Doctorate","Spain","YES",0,1,1,0,1,0,0,0,0,0,0,0,0,0,2.35,1,0,1
200112,"en","@clairlemon @Brooks_Rob Yes. Because a controlled supply of sex is a good thing, ya heathens.No one is happier about open sex and easy women than the patriarchy. I’ll tell you that much.","Annotator_414","F","46+","White or Caucasian","High school degree or equivalent","United Kingdom","YES",0,1,1,0,1,0,0,0,0,0,0,0,0,0,2.35,1,0,1
200113,"en","Patriarchy appoints the relatively more conformist women to the posts of ""assistant oppressor"" or ""personal secretory to chief patriarch"" so they feel valued and important in a system built on their dehumanization. This is best seen in the traditional Indian family.2/7","Annotator_187","F","18-22","White or Caucasian","Bachelor’s degree","Spain","YES",0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.15,1,-1.25,0
200113,"en","Patriarchy appoints the relatively more conformist women to the posts of ""assistant oppressor"" or ""personal secretory to chief patriarch"" so they feel valued and important in a system built on their dehumanization. This is best seen in the traditional Indian family.2/7","Annotator_635","F","23-45","White or Caucasian","Bachelor’s degree","Argentina","YES",0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.15,1,-1.25,0
200113,"en","Patriarchy appoints the relatively more conformist women to the posts of ""assistant oppressor"" or ""personal secretory to chief patriarch"" so they feel valued and important in a system built on their dehumanization. This is best seen in the traditional Indian family.2/7","Annotator_636","M","18-22","Hispano or Latino","Bachelor’s degree","Mexico","NO",0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.15,1,-1.25,0
200113,"en","Patriarchy appoints the relatively more conformist women to the posts of ""assistant oppressor"" or ""personal secretory to chief patriarch"" so they feel valued and important in a system built on their dehumanization. This is best seen in the traditional Indian family.2/7","Annotator_637","M","23-45","White or Caucasian","High school degree or equivalent","Poland","YES",0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.15,1,-1.25,0
200113,"en","Patriarchy appoints the relatively more conformist women to the posts of ""assistant oppressor"" or ""personal secretory to chief patriarch"" so they feel valued and important in a system built on their dehumanization. This is best seen in the traditional Indian family.2/7","Annotator_130","M","46+","White or Caucasian","High school degree or equivalent","Canada","NO",0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.15,1,-1.25,0
200113,"en","Patriarchy appoints the relatively more conformist women to the posts of ""assistant oppressor"" or ""personal secretory to chief patriarch"" so they feel valued and important in a system built on their dehumanization. This is best seen in the traditional Indian family.2/7","Annotator_638","F","46+","White or Caucasian","Master’s degree","Ireland","YES",0,1,1,0,0,0,0,0,0,0,0,0,0,0,-0.15,1,-1.25,0
200114,"en","Transphobes are so weak and cowardly that instead of going after real misogyny &amp; the patriarchy, they resort to targeting a different vulnerable group and become the abusers themselves in order to feel powerful. I see you. The bullied becoming the bullies isn't a cool look. https://t.co/bjTsJ2a77L","Annotator_187","F","18-22","White or Caucasian","Bachelor’s degree","Spain","NO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.75,0,-1,1
200114,"en","Transphobes are so weak and cowardly that instead of going after real misogyny &amp; the patriarchy, they resort to targeting a different vulnerable group and become the abusers themselves in order to feel powerful. I see you. The bullied becoming the bullies isn't a cool look. https://t.co/bjTsJ2a77L","Annotator_635","F","23-45","White or Caucasian","Bachelor’s degree","Argentina","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.75,0,-1,1
200114,"en","Transphobes are so weak and cowardly that instead of going after real misogyny &amp; the patriarchy, they resort to targeting a different vulnerable group and become the abusers themselves in order to feel powerful. I see you. The bullied becoming the bullies isn't a cool look. https://t.co/bjTsJ2a77L","Annotator_636","M","18-22","Hispano or Latino","Bachelor’s degree","Mexico","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.75,0,-1,1
200114,"en","Transphobes are so weak and cowardly that instead of going after real misogyny &amp; the patriarchy, they resort to targeting a different vulnerable group and become the abusers themselves in order to feel powerful. I see you. The bullied becoming the bullies isn't a cool look. https://t.co/bjTsJ2a77L","Annotator_637","M","23-45","White or Caucasian","High school degree or equivalent","Poland","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.75,0,-1,1
200114,"en","Transphobes are so weak and cowardly that instead of going after real misogyny &amp; the patriarchy, they resort to targeting a different vulnerable group and become the abusers themselves in order to feel powerful. I see you. The bullied becoming the bullies isn't a cool look. https://t.co/bjTsJ2a77L","Annotator_130","M","46+","White or Caucasian","High school degree or equivalent","Canada","NO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.75,0,-1,1
200114,"en","Transphobes are so weak and cowardly that instead of going after real misogyny &amp; the patriarchy, they resort to targeting a different vulnerable group and become the abusers themselves in order to feel powerful. I see you. The bullied becoming the bullies isn't a cool look. https://t.co/bjTsJ2a77L","Annotator_638","F","46+","White or Caucasian","Master’s degree","Ireland","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.75,0,-1,1
200115,"en","Idk it’s just different. Maybe due to ingrained patriarchy or something. I use to tell my bm I’d love to watch her fuck a girl, but another nigga? Hell nah https://t.co/NM5T8FvCTC","Annotator_549","F","18-22","Black or African American","Bachelor’s degree","South Africa","YES",0,0,0,1,0,0,1,1,0,0,0,0,0,0,-1.05,1,-0.8,1
200115,"en","Idk it’s just different. Maybe due to ingrained patriarchy or something. I use to tell my bm I’d love to watch her fuck a girl, but another nigga? Hell nah https://t.co/NM5T8FvCTC","Annotator_550","F","23-45","Black or African American","other","South Africa","YES",0,0,0,1,0,0,1,1,0,0,0,0,0,0,-1.05,1,-0.8,1
200115,"en","Idk it’s just different. Maybe due to ingrained patriarchy or something. I use to tell my bm I’d love to watch her fuck a girl, but another nigga? Hell nah https://t.co/NM5T8FvCTC","Annotator_551","M","18-22","White or Caucasian","High school degree or equivalent","Poland","YES",0,0,0,1,0,0,1,1,0,0,0,0,0,0,-1.05,1,-0.8,1
200115,"en","Idk it’s just different. Maybe due to ingrained patriarchy or something. I use to tell my bm I’d love to watch her fuck a girl, but another nigga? Hell nah https://t.co/NM5T8FvCTC","Annotator_552","M","23-45","White or Caucasian","Bachelor’s degree","Italy","YES",0,0,0,1,0,0,1,1,0,0,0,0,0,0,-1.05,1,-0.8,1
200115,"en","Idk it’s just different. Maybe due to ingrained patriarchy or something. I use to tell my bm I’d love to watch her fuck a girl, but another nigga? Hell nah https://t.co/NM5T8FvCTC","Annotator_553","M","46+","Asian","Bachelor’s degree","United Kingdom","NO",0,0,0,1,0,0,1,1,0,0,0,0,0,0,-1.05,1,-0.8,1
200115,"en","Idk it’s just different. Maybe due to ingrained patriarchy or something. I use to tell my bm I’d love to watch her fuck a girl, but another nigga? Hell nah https://t.co/NM5T8FvCTC","Annotator_554","F","46+","Black or African American","Bachelor’s degree","South Africa","NO",0,0,0,1,0,0,1,1,0,0,0,0,0,0,-1.05,1,-0.8,1
200116,"en","@iguessnotidk ""You're not God or my father, OR my boss""Ah yes, the three genders of the socius, a summary of universal history. The primitive code of the earth, the despotic overcode whose royal incest establishes the patriarchy, and the civilized capitalist machine","Annotator_425","F","18-22","Black or African American","Bachelor’s degree","South Africa","NO",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,1,-1.1,1
200116,"en","@iguessnotidk ""You're not God or my father, OR my boss""Ah yes, the three genders of the socius, a summary of universal history. The primitive code of the earth, the despotic overcode whose royal incest establishes the patriarchy, and the civilized capitalist machine","Annotator_426","F","23-45","White or Caucasian","Bachelor’s degree","Spain","NO",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,1,-1.1,1
200116,"en","@iguessnotidk ""You're not God or my father, OR my boss""Ah yes, the three genders of the socius, a summary of universal history. The primitive code of the earth, the despotic overcode whose royal incest establishes the patriarchy, and the civilized capitalist machine","Annotator_427","M","18-22","Hispano or Latino","High school degree or equivalent","Mexico","NO",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,1,-1.1,1
200116,"en","@iguessnotidk ""You're not God or my father, OR my boss""Ah yes, the three genders of the socius, a summary of universal history. The primitive code of the earth, the despotic overcode whose royal incest establishes the patriarchy, and the civilized capitalist machine","Annotator_428","M","23-45","White or Caucasian","Bachelor’s degree","Portugal","YES",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,1,-1.1,1
200116,"en","@iguessnotidk ""You're not God or my father, OR my boss""Ah yes, the three genders of the socius, a summary of universal history. The primitive code of the earth, the despotic overcode whose royal incest establishes the patriarchy, and the civilized capitalist machine","Annotator_429","M","46+","White or Caucasian","Master’s degree","Greece","NO",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,1,-1.1,1
200116,"en","@iguessnotidk ""You're not God or my father, OR my boss""Ah yes, the three genders of the socius, a summary of universal history. The primitive code of the earth, the despotic overcode whose royal incest establishes the patriarchy, and the civilized capitalist machine","Annotator_430","F","46+","White or Caucasian","High school degree or equivalent","United States","NO",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1,1,-1.1,1
200118,"en","They can fight for Hijabs but not against Triple Talaks, Four Mariage rituals, even when they are excluded from education, exploitation, marital violences,they don't protest, they like to live in patriarchy... I hope they fight for following matters too #HijabRow","Annotator_623","F","18-22","White or Caucasian","High school degree or equivalent","United States","NO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5,1,-2,1
200118,"en","They can fight for Hijabs but not against Triple Talaks, Four Mariage rituals, even when they are excluded from education, exploitation, marital violences,they don't protest, they like to live in patriarchy... I hope they fight for following matters too #HijabRow","Annotator_624","F","23-45","White or Caucasian","Master’s degree","Netherlands","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5,1,-2,1
200118,"en","They can fight for Hijabs but not against Triple Talaks, Four Mariage rituals, even when they are excluded from education, exploitation, marital violences,they don't protest, they like to live in patriarchy... I hope they fight for following matters too #HijabRow","Annotator_625","M","18-22","White or Caucasian","Bachelor’s degree","Portugal","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5,1,-2,1
200118,"en","They can fight for Hijabs but not against Triple Talaks, Four Mariage rituals, even when they are excluded from education, exploitation, marital violences,they don't protest, they like to live in patriarchy... I hope they fight for following matters too #HijabRow","Annotator_626","M","23-45","other","Master’s degree","Portugal","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5,1,-2,1
200118,"en","They can fight for Hijabs but not against Triple Talaks, Four Mariage rituals, even when they are excluded from education, exploitation, marital violences,they don't protest, they like to live in patriarchy... I hope they fight for following matters too #HijabRow","Annotator_627","M","46+","White or Caucasian","Master’s degree","United Kingdom","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5,1,-2,1
200118,"en","They can fight for Hijabs but not against Triple Talaks, Four Mariage rituals, even when they are excluded from education, exploitation, marital violences,they don't protest, they like to live in patriarchy... I hope they fight for following matters too #HijabRow","Annotator_628","F","46+","White or Caucasian","High school degree or equivalent","United Kingdom","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.5,1,-2,1
200119,"en","The whiskey and cigars, the $99 dollar seminars, the mustache wax, the secret societies, the 'we need a patriarchy' discourse...into the trash it goes. If you're feeling a crisis of manhood then just be handsome and stop talking, or at least stop talking like *that*","Annotator_611","F","18-22","White or Caucasian","Bachelor’s degree","Portugal","NO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,2,-0.5,1
200119,"en","The whiskey and cigars, the $99 dollar seminars, the mustache wax, the secret societies, the 'we need a patriarchy' discourse...into the trash it goes. If you're feeling a crisis of manhood then just be handsome and stop talking, or at least stop talking like *that*","Annotator_612","F","23-45","White or Caucasian","Bachelor’s degree","Slovenia","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,2,-0.5,1
200119,"en","The whiskey and cigars, the $99 dollar seminars, the mustache wax, the secret societies, the 'we need a patriarchy' discourse...into the trash it goes. If you're feeling a crisis of manhood then just be handsome and stop talking, or at least stop talking like *that*","Annotator_613","M","18-22","White or Caucasian","High school degree or equivalent","Czech Republic","NO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,2,-0.5,1
200119,"en","The whiskey and cigars, the $99 dollar seminars, the mustache wax, the secret societies, the 'we need a patriarchy' discourse...into the trash it goes. If you're feeling a crisis of manhood then just be handsome and stop talking, or at least stop talking like *that*","Annotator_614","M","23-45","Multiracial","High school degree or equivalent","South Africa","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,2,-0.5,1
200119,"en","The whiskey and cigars, the $99 dollar seminars, the mustache wax, the secret societies, the 'we need a patriarchy' discourse...into the trash it goes. If you're feeling a crisis of manhood then just be handsome and stop talking, or at least stop talking like *that*","Annotator_615","M","46+","White or Caucasian","High school degree or equivalent","United Kingdom","NO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,2,-0.5,1
200119,"en","The whiskey and cigars, the $99 dollar seminars, the mustache wax, the secret societies, the 'we need a patriarchy' discourse...into the trash it goes. If you're feeling a crisis of manhood then just be handsome and stop talking, or at least stop talking like *that*","Annotator_616","F","46+","White or Caucasian","Bachelor’s degree","Greece","NO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,2,-0.5,1
200120,"en","I would be glad to see the violence on TwitterNG over the next couple of weeks.Both Patriarchy and Misandry FCs are in top form, and they are prepared to go nose-to-nose. 😂😂😂Let's have it.","Annotator_584","F","18-22","White or Caucasian","High school degree or equivalent","Netherlands","NO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1,0,1
200120,"en","I would be glad to see the violence on TwitterNG over the next couple of weeks.Both Patriarchy and Misandry FCs are in top form, and they are prepared to go nose-to-nose. 😂😂😂Let's have it.","Annotator_585","F","23-45","White or Caucasian","Bachelor’s degree","Belgium","NO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1,0,1
200120,"en","I would be glad to see the violence on TwitterNG over the next couple of weeks.Both Patriarchy and Misandry FCs are in top form, and they are prepared to go nose-to-nose. 😂😂😂Let's have it.","Annotator_586","M","18-22","Hispano or Latino","High school degree or equivalent","Portugal","NO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1,0,1
200120,"en","I would be glad to see the violence on TwitterNG over the next couple of weeks.Both Patriarchy and Misandry FCs are in top form, and they are prepared to go nose-to-nose. 😂😂😂Let's have it.","Annotator_587","M","23-45","White or Caucasian","Master’s degree","Estonia","NO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1,0,1
200120,"en","I would be glad to see the violence on TwitterNG over the next couple of weeks.Both Patriarchy and Misandry FCs are in top form, and they are prepared to go nose-to-nose. 😂😂😂Let's have it.","Annotator_588","M","46+","White or Caucasian","Bachelor’s degree","Australia","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1,0,1
200120,"en","I would be glad to see the violence on TwitterNG over the next couple of weeks.Both Patriarchy and Misandry FCs are in top form, and they are prepared to go nose-to-nose. 😂😂😂Let's have it.","Annotator_589","F","46+","White or Caucasian","High school degree or equivalent","United Kingdom","YES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1,0,1
200121,"en","@ProteanRedux @HugoThePinkCat @DeclarationOn @BBCPolitics ActionAid conducted a survey on street harassment - They found that 79% of women living in cities in India, 86% in Thailand, and 89% in Brazil have been subjected to harassment or violence in public, as had 75% of women in London, UK. https://t.co/JL0FUYjpwC","Annotator_443","F","18-22","Black or African American","High school degree or equivalent","South Africa","YES",0,1,1,0,0,0,0,0,0,0,0,0,0,1,-1.4,2,-1.4,0
200121,"en","@ProteanRedux @HugoThePinkCat @DeclarationOn @BBCPolitics ActionAid conducted a survey on street harassment - They found that 79% of women living in cities in India, 86% in Thailand, and 89% in Brazil have been subjected to harassment or violence in public, as had 75% of women in London, UK. https://t.co/JL0FUYjpwC","Annotator_444","F","23-45","Black or African American","Bachelor’s degree","South Africa","YES",0,1,1,0,0,0,0,0,0,0,0,0,0,1,-1.4,2,-1.4,0
200121,"en","@ProteanRedux @HugoThePinkCat @DeclarationOn @BBCPolitics ActionAid conducted a survey on street harassment - They found that 79% of women living in cities in India, 86% in Thailand, and 89% in Brazil have been subjected to harassment or violence in public, as had 75% of women in London, UK. https://t.co/JL0FUYjpwC","Annotator_445","M","18-22","White or Caucasian","High school degree or equivalent","Portugal","YES",0,1,1,0,0,0,0,0,0,0,0,0,0,1,-1.4,2,-1.4,0
200121,"en","@ProteanRedux @HugoThePinkCat @DeclarationOn @BBCPolitics ActionAid conducted a survey on street harassment - They found that 79% of women living in cities in India, 86% in Thailand, and 89% in Brazil have been subjected to harassment or violence in public, as had 75% of women in London, UK. https://t.co/JL0FUYjpwC","Annotator_446","M","23-45","White or Caucasian","Master’s degree","Portugal","YES",0,1,1,0,0,0,0,0,0,0,0,0,0,1,-1.4,2,-1.4,0
200121,"en","@ProteanRedux @HugoThePinkCat @DeclarationOn @BBCPolitics ActionAid conducted a survey on street harassment - They found that 79% of women living in cities in India, 86% in Thailand, and 89% in Brazil have been subjected to harassment or violence in public, as had 75% of women in London, UK. https://t.co/JL0FUYjpwC","Annotator_447","M","46+","White or Caucasian","Bachelor’s degree","United Kingdom","YES",0,1,1,0,0,0,0,0,0,0,0,0,0,1,-1.4,2,-1.4,0
